age,date,workclass,education,educational_num,marital_status,race,gender,hours_per_week,income_depvar
57,01/01/10,Private,Bachelors,13,Divorced,White,Female,45,0
21,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
28,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,1
42,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,45,1
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,1
53,01/01/10,Local-gov,9th,5,Married-civ-spouse,White,Male,40,0
39,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,45,0
17,01/01/10,Private,11th,7,Never-married,White,Male,20,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
50,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,40,1
58,01/01/10,Private,Bachelors,13,Married-civ-spouse,Black,Male,50,1
21,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
66,01/01/10,Self-emp-not-inc,11th,7,Married-civ-spouse,White,Male,40,0
59,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,HS-grad,9,Divorced,White,Male,20,0
20,01/01/10,?,Some-college,10,Never-married,White,Male,60,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Female,60,0
21,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
53,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,1
64,01/01/10,Local-gov,HS-grad,9,Widowed,White,Female,35,1
19,01/01/10,Private,Some-college,10,Never-married,White,Male,30,0
59,01/01/10,Self-emp-inc,Doctorate,16,Married-civ-spouse,White,Male,55,1
36,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,30,0
55,01/01/10,Self-emp-inc,5th-6th,3,Married-civ-spouse,White,Male,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,32,0
28,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
34,01/01/10,Private,Some-college,10,Never-married,Black,Female,50,0
20,01/01/10,Never-worked,HS-grad,9,Married-spouse-absent,White,Male,35,0
41,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,1
33,01/01/10,Private,Masters,14,Never-married,Asian-Pac-Islander,Male,55,0
24,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
42,01/01/10,State-gov,Some-college,10,Divorced,White,Male,40,0
28,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,42,0
58,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,35,0
34,01/01/10,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male,40,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
30,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,40,1
67,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,20,1
46,01/01/10,Private,Masters,14,Divorced,White,Male,44,0
35,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,52,0
42,01/01/10,Self-emp-inc,11th,7,Married-civ-spouse,White,Male,40,0
24,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
18,01/01/10,?,11th,7,Never-married,White,Male,16,0
34,01/01/10,Self-emp-inc,Assoc-acdm,12,Divorced,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
49,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
48,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
25,01/01/10,Private,HS-grad,9,Never-married,Black,Female,32,0
38,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,60,1
28,01/01/10,Private,Some-college,10,Separated,Black,Female,37,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
43,01/01/10,Private,7th-8th,4,Widowed,White,Female,38,0
49,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
54,01/01/10,Self-emp-inc,Masters,14,Divorced,White,Female,35,0
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,HS-grad,9,Never-married,Black,Male,48,0
18,01/01/10,Private,11th,7,Never-married,White,Male,21,0
45,01/01/10,Private,HS-grad,9,Widowed,Black,Female,25,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Female,20,0
47,01/01/10,Local-gov,Masters,14,Divorced,White,Female,45,0
23,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
36,01/01/10,Private,Masters,14,Divorced,White,Female,40,0
23,01/01/10,Private,10th,6,Never-married,White,Male,30,0
53,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
23,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
67,01/01/10,?,Some-college,10,Widowed,White,Female,5,0
51,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,55,1
52,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
47,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
47,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,40,0
29,01/01/10,Private,Some-college,10,Divorced,White,Male,24,0
19,01/01/10,Private,Some-college,10,Never-married,Black,Male,20,0
66,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,17,1
38,01/01/10,Private,Some-college,10,Separated,Black,Male,50,0
67,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,32,1
33,01/01/10,Private,Assoc-voc,11,Divorced,White,Male,50,0
51,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,1
30,01/01/10,Private,HS-grad,9,Divorced,White,Male,55,0
43,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
29,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
38,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,40,0
58,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
56,01/01/10,State-gov,Doctorate,16,Married-civ-spouse,White,Male,40,1
41,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
43,01/01/10,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,50,1
50,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,65,1
73,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,25,0
45,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
18,01/01/10,Self-emp-not-inc,11th,7,Never-married,White,Female,20,0
33,01/01/10,Private,12th,8,Divorced,White,Male,40,0
20,01/01/10,Private,12th,8,Never-married,White,Female,20,0
37,01/01/10,Private,9th,5,Married-civ-spouse,Asian-Pac-Islander,Female,40,0
29,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
61,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Male,40,1
27,01/01/10,Self-emp-not-inc,Bachelors,13,Never-married,Asian-Pac-Islander,Female,30,0
47,01/01/10,Private,Preschool,1,Never-married,Black,Female,40,0
56,01/01/10,Private,HS-grad,9,Separated,Black,Female,16,0
26,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
30,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,45,0
60,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
30,01/01/10,Private,10th,6,Separated,Black,Male,40,0
28,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,45,0
64,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,20,0
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
32,01/01/10,Private,Some-college,10,Divorced,Amer-Indian-Eskimo,Male,40,0
31,01/01/10,Local-gov,Bachelors,13,Never-married,White,Female,40,0
36,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,0
32,01/01/10,Self-emp-not-inc,12th,8,Married-civ-spouse,White,Male,70,1
49,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,44,0
40,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
51,01/01/10,Self-emp-not-inc,Bachelors,13,Widowed,White,Male,50,0
45,01/01/10,Private,1st-4th,2,Never-married,Asian-Pac-Islander,Female,40,0
41,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Female,40,0
54,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,25,0
36,01/01/10,Private,10th,6,Separated,White,Male,40,0
45,01/01/10,State-gov,Some-college,10,Divorced,White,Female,40,0
58,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
60,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,40,0
34,01/01/10,Private,Some-college,10,Never-married,White,Male,40,1
58,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
53,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
42,01/01/10,Private,Assoc-acdm,12,Separated,Black,Female,40,0
49,01/01/10,Private,5th-6th,3,Separated,White,Female,40,0
54,01/01/10,Self-emp-not-inc,Masters,14,Divorced,White,Male,30,0
64,01/01/10,Private,HS-grad,9,Widowed,White,Male,28,0
62,01/01/10,?,10th,6,Divorced,White,Male,35,0
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,0
28,01/01/10,Private,Masters,14,Never-married,Asian-Pac-Islander,Male,50,0
58,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,60,0
52,01/01/10,Private,7th-8th,4,Married-civ-spouse,Black,Male,40,0
22,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
58,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,40,1
25,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
33,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
69,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
18,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,35,0
48,01/01/10,Self-emp-not-inc,12th,8,Widowed,Asian-Pac-Islander,Female,40,0
26,01/01/10,Private,Some-college,10,Separated,Black,Male,20,0
43,01/01/10,Federal-gov,Bachelors,13,Never-married,Black,Male,50,0
35,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
33,01/01/10,Self-emp-not-inc,Some-college,10,Never-married,White,Female,5,0
52,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,36,1
62,01/01/10,Private,HS-grad,9,Widowed,Black,Female,40,0
50,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
30,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
19,01/01/10,Private,Some-college,10,Never-married,White,Male,27,0
58,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,55,1
41,01/01/10,Private,HS-grad,9,Never-married,Asian-Pac-Islander,Female,40,0
28,01/01/10,Private,HS-grad,9,Never-married,White,Male,50,0
33,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
51,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
27,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,0
26,01/01/10,Private,Some-college,10,Never-married,Black,Male,40,0
19,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
32,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,60,0
27,01/01/10,Private,HS-grad,9,Separated,White,Male,40,0
50,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
29,01/01/10,Private,Some-college,10,Married-spouse-absent,White,Male,40,0
67,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,0
53,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
58,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,0
47,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
30,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
40,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,48,1
45,01/01/10,Private,Bachelors,13,Never-married,White,Male,32,0
41,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,40,0
26,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,50,0
27,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
44,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,38,0
72,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,50,0
24,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
34,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
66,01/01/10,Self-emp-not-inc,11th,7,Divorced,White,Female,40,1
35,01/01/10,Private,Some-college,10,Divorced,White,Male,50,0
37,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,45,0
65,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,16,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
52,01/01/10,?,HS-grad,9,Separated,White,Male,40,0
35,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,65,0
43,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
46,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,45,1
17,01/01/10,Private,10th,6,Never-married,White,Female,10,0
18,01/01/10,?,HS-grad,9,Never-married,White,Female,40,0
48,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
33,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,75,0
31,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,30,0
28,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
30,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,30,0
18,01/01/10,Private,11th,7,Never-married,White,Male,5,0
33,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,45,0
46,01/01/10,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,60,1
50,01/01/10,State-gov,Masters,14,Widowed,White,Female,60,0
43,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,1
29,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
18,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
47,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,1
28,01/01/10,Private,HS-grad,9,Divorced,White,Male,55,0
60,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Female,40,0
34,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,40,0
19,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
41,01/01/10,Federal-gov,Some-college,10,Divorced,Amer-Indian-Eskimo,Female,38,0
23,01/01/10,?,Some-college,10,Never-married,White,Male,40,0
69,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,35,0
44,01/01/10,State-gov,Doctorate,16,Never-married,White,Male,45,1
49,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,40,1
31,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,53,0
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
33,01/01/10,Private,Some-college,10,Never-married,White,Female,25,0
35,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,50,0
53,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50,1
32,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
26,01/01/10,Private,11th,7,Never-married,White,Male,45,0
40,01/01/10,Private,Bachelors,13,Never-married,White,Female,55,0
35,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,60,1
52,01/01/10,Self-emp-not-inc,HS-grad,9,Separated,White,Male,60,0
32,01/01/10,?,Bachelors,13,Never-married,Asian-Pac-Islander,Female,1,0
18,01/01/10,Private,HS-grad,9,Never-married,White,Female,25,0
58,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,60,1
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
33,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Male,40,0
39,01/01/10,Private,Masters,14,Divorced,White,Male,40,0
47,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
33,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
28,01/01/10,Private,Some-college,10,Never-married,White,Male,48,0
48,01/01/10,Local-gov,Masters,14,Divorced,Asian-Pac-Islander,Female,50,0
67,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,40,1
22,01/01/10,Self-emp-not-inc,Some-college,10,Never-married,White,Male,20,0
62,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
42,01/01/10,Self-emp-not-inc,Masters,14,Never-married,White,Male,45,0
53,01/01/10,Private,Doctorate,16,Married-civ-spouse,White,Male,20,0
64,01/01/10,Local-gov,9th,5,Married-civ-spouse,White,Male,40,0
29,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
51,01/01/10,Private,Bachelors,13,Married-spouse-absent,White,Female,60,1
64,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50,0
24,01/01/10,Private,11th,7,Never-married,White,Male,40,1
47,01/01/10,Private,12th,8,Married-civ-spouse,White,Male,40,0
35,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
31,01/01/10,Private,Masters,14,Divorced,White,Female,40,0
64,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Female,40,0
38,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,20,1
42,01/01/10,Local-gov,Masters,14,Married-civ-spouse,White,Male,50,1
46,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
30,01/01/10,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Male,40,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
52,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,Black,Male,40,0
21,01/01/10,Private,HS-grad,9,Never-married,Black,Female,60,0
48,01/01/10,Federal-gov,HS-grad,9,Divorced,White,Male,40,0
22,01/01/10,Private,12th,8,Married-civ-spouse,White,Male,60,0
20,01/01/10,Private,HS-grad,9,Never-married,White,Male,60,0
80,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
47,01/01/10,Local-gov,Assoc-acdm,12,Separated,Black,Female,40,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,65,1
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,45,1
73,01/01/10,Private,HS-grad,9,Widowed,White,Female,20,0
45,01/01/10,Private,HS-grad,9,Never-married,White,Female,30,0
34,01/01/10,Private,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,63,0
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,40,1
36,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,0
40,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
26,01/01/10,?,Bachelors,13,Never-married,White,Male,40,0
27,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
52,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Male,40,1
45,01/01/10,Private,Masters,14,Divorced,White,Female,55,0
39,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
30,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
38,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,60,1
43,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,40,1
20,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
38,01/01/10,Private,Doctorate,16,Married-spouse-absent,Asian-Pac-Islander,Male,60,1
30,01/01/10,Private,11th,7,Never-married,Amer-Indian-Eskimo,Male,40,0
30,01/01/10,Private,Assoc-voc,11,Never-married,White,Male,40,0
59,01/01/10,Self-emp-not-inc,HS-grad,9,Widowed,White,Male,24,0
30,01/01/10,Federal-gov,Some-college,10,Divorced,Black,Male,40,0
43,01/01/10,Self-emp-inc,Bachelors,13,Married-spouse-absent,White,Female,42,0
49,01/01/10,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Female,60,0
40,01/01/10,Private,Prof-school,15,Married-civ-spouse,Asian-Pac-Islander,Female,40,0
34,01/01/10,Private,11th,7,Married-civ-spouse,White,Female,23,0
47,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
57,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
64,01/01/10,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,50,1
35,01/01/10,Private,HS-grad,9,Never-married,White,Male,30,0
39,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,1
90,01/01/10,?,10th,6,Divorced,White,Female,7,0
30,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
